pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,random_trial.started,Fixation_2.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation_2.stopped,Probe_2.started,Key_Resp.started,random_trial.stopped,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,,,,,1,0,4,3,636.0100581999868,,,,,,,,,,,,,,,,635.9971523000277,636.0100581999868,637.0106275000144,637.0106275000144,637.0106275000144,637.0106275000144,637.0106275000144,638.0100006000139,638.0100006000139,639.0785073000006,z,1,1.0595374000258744,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,1,1,5,2,639.0938188,,,,,,,,,,,,,,,,639.0805843999842,639.0938188,640.0951300000306,640.0951300000306,640.0951300000306,640.0951300000306,640.0951300000306,641.0939815000165,641.0939815000165,641.8768722999957,c,1,0.7803339000092819,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,1,2,6,0,641.8920143999858,,,,,,,,,,,,,,,,641.878214300028,641.8920143999858,642.8776192999794,642.8776192999794,642.8776192999794,642.8776192999794,642.894160100026,643.8768455000245,643.8768455000245,644.9118767000036,x,1,1.0211080000153743,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,1,3,7,0,644.9266341999755,,,,,,,,,,,,,,,,644.9136205000104,644.9266341999755,645.928225599986,645.928225599986,645.928225599986,645.928225599986,645.928225599986,646.9271793999942,646.9271793999942,648.2285076000262,x,1,1.291651300038211,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,2,0,8,3,648.2433973000152,,,,,,,,,,,,,,,,648.2302155999932,648.2433973000152,649.2441167000216,649.2441167000216,649.2441167000216,649.2441167000216,649.2441167000216,650.2434237999842,650.2434237999842,650.9786093999865,z,1,0.7231956000323407,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,2,1,9,1,650.9933879000018,,,,,,,,,,,,,,,,650.9805434999871,650.9933879000018,651.9940310000093,651.9940310000093,651.9940310000093,651.9940310000093,651.9940310000093,652.9936247000005,652.9936247000005,654.0787961999886,v,1,1.0725683000055142,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,2,2,10,0,654.0933914000052,,,,,,,,,,,,,,,,654.0808716000174,654.0933914000052,655.094195600017,655.094195600017,655.094195600017,655.094195600017,655.094195600017,656.0936126000015,656.0936126000015,657.1284724000143,x,1,1.017578799976036,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,2,3,11,3,657.1435584999854,,,,,,,,,,,,,,,,657.1304852999747,657.1435584999854,658.1442800000077,658.1442800000077,658.1442800000077,658.1442800000077,658.1442800000077,659.1439859999809,659.1439859999809,659.8118202000041,z,1,0.6508701000129804,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,3,0,12,2,659.8268857999938,,,,,,,,,,,,,,,,659.813912099984,659.8268857999938,660.8279631999903,660.8279631999903,660.8279631999903,660.8279631999903,660.8279631999903,661.827269100002,661.827269100002,662.6286256000167,c,1,0.7898773999768309,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,3,1,13,0,662.6435674999957,,,,,,,,,,,,,,,,662.6307216000278,662.6435674999957,663.6444100000081,663.6444100000081,663.6444100000081,663.6444100000081,663.6444100000081,664.6440405999892,664.6440405999892,665.4120372000034,x,1,0.7546698999940418,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,3,2,14,0,665.4275167000014,,,,,,,,,,,,,,,,665.4140614999924,665.4275167000014,666.4274835999822,666.4274835999822,666.4274835999822,666.4274835999822,666.4274835999822,667.4271083999774,667.4271083999774,668.1618492000271,x,1,0.7211429000017233,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,3,3,15,0,668.1767592999968,,,,,,,,,,,,,,,,668.1640462999931,668.1767592999968,669.1773753999732,669.1773753999732,669.1773753999732,669.1773753999732,669.1773753999732,670.1769081000239,670.1769081000239,670.6292039999971,x,1,0.443487600015942,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,4,0,16,3,670.643659399997,,,,,,,,,,,,,,,,670.6312766000046,670.643659399997,671.6443742000265,671.6443742000265,671.6443742000265,671.6443742000265,671.6443742000265,672.6434402000159,672.6434402000159,673.2630582000129,z,1,0.6171247999882326,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,4,1,17,1,673.2767958000186,,,,,,,,,,,,,,,,673.2650813999935,673.2767958000186,674.2780054999748,674.2780054999748,674.2780054999748,674.2780054999748,674.2780054999748,675.276950999978,675.276950999978,676.4461118999752,v,1,1.1655857000150718,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,4,2,18,1,676.4601890000049,,,,,,,,,,,,,,,,676.4481182000018,676.4601890000049,677.4608622000087,677.4608622000087,677.4608622000087,677.4608622000087,677.4608622000087,678.4606120000244,678.4606120000244,679.2458176999935,v,1,0.7749993999605067,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,4,3,19,2,679.2609826999833,,,,,,,,,,,,,,,,679.24789410003,679.2609826999833,680.2611228000023,680.2611228000023,680.2611228000023,680.2611228000023,680.2611228000023,681.2603992000222,681.2603992000222,681.9958264000015,c,1,0.7179222000413574,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,5,0,20,3,682.0101541000186,,,,,,,,,,,,,,,,681.9976695000078,682.0101541000186,683.011363699974,683.011363699974,683.011363699974,683.011363699974,683.011363699974,684.0102195999934,684.0102195999934,685.1616824999801,z,1,1.1364184999838471,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,5,1,21,2,685.1768606000114,,,,,,,,,,,,,,,,685.1637153999764,685.1768606000114,686.177742299973,686.177742299973,686.177742299973,686.177742299973,686.177742299973,687.1768669000012,687.1768669000012,687.9959115000092,c,1,0.8154841999639757,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,5,2,22,2,688.0101502999896,,,,,,,,,,,,,,,,687.9977760000038,688.0101502999896,689.0111929000122,689.0111929000122,689.0111929000122,689.0111929000122,689.0111929000122,690.0102297000121,690.0102297000121,690.8969037000206,c,1,0.8840253000380471,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,5,3,23,2,690.9098476999789,,,,,,,,,,,,,,,,690.8985443999991,690.9098476999789,691.9101951000048,691.9101951000048,691.9101951000048,691.9101951000048,691.9101951000048,692.9107115999795,692.9107115999795,693.4454918000265,c,1,0.5239094999851659,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,6,0,24,0,693.461922699993,,,,,,,,,,,,,,,,693.447620299994,693.461922699993,694.4613032999914,694.4613032999914,694.4613032999914,694.4613032999914,694.4613032999914,695.4611551000271,695.4611551000271,696.1452609000262,x,1,0.6675225000362843,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,6,1,25,2,696.1598202000023,,,,,,,,,,,,,,,,696.1471437999862,696.1598202000023,697.1590054000262,697.1590054000262,697.1590054000262,697.1590054000262,697.1590054000262,698.1605554000125,698.1605554000125,698.8932279000292,c,1,0.7232606000034139,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,6,2,26,3,698.9093003000016,,,,,,,,,,,,,,,,698.8939662000048,698.9093003000016,699.8941440000199,699.8941440000199,699.8941440000199,699.8941440000199,699.9109833000111,700.8942095999955,700.8942095999955,701.512119800027,z,1,0.6110495000029914,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,6,3,27,0,701.5269001999986,,,,,,,,,,,,,,,,701.5139975000056,701.5269001999986,702.5275992000243,702.5275992000243,702.5275992000243,702.5275992000243,702.5275992000243,703.5269641000195,703.5269641000195,704.1132858999772,x,1,0.5832532999920659,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,7,0,28,2,704.128078299982,,,,,,,,,,,,,,,,704.1151888999739,704.128078299982,705.1280013999785,705.1280013999785,705.1280013999785,705.1280013999785,705.1280013999785,706.1269082999788,706.1269082999788,706.7773119999911,c,1,0.636639499978628,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,7,1,29,0,706.7928536999971,,,,,,,,,,,,,,,,706.7784420999815,706.7928536999971,707.7776765999733,707.7776765999733,707.7776765999733,707.7776765999733,707.7943142000004,708.793559600017,708.793559600017,709.6784602000262,x,1,0.8749043999705464,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,7,2,30,2,709.6936977999867,,,,,,,,,,,,,,,,709.68028770003,709.6936977999867,710.6941137000103,710.6941137000103,710.6941137000103,710.6941137000103,710.6941137000103,711.6935277000302,711.6935277000302,712.6788363999804,c,1,0.9779058000422083,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,7,3,31,1,712.6937643000274,,,,,,,,,,,,,,,,712.6807577,712.6937643000274,713.6946884000208,713.6946884000208,713.6946884000208,713.6946884000208,713.6946884000208,714.6936342000263,714.6936342000263,715.6289033999783,v,1,0.9283600999624468,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,8,0,32,2,715.6437354999944,,,,,,,,,,,,,,,,715.630910900014,715.6437354999944,716.6442112000077,716.6442112000077,716.6442112000077,716.6442112000077,716.6442112000077,717.6436647999799,717.6436647999799,718.9624696000246,c,1,1.311669200018514,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,8,1,33,0,718.976877100009,,,,,,,,,,,,,,,,718.9643108000164,718.976877100009,719.9775590000208,719.9775590000208,719.9775590000208,719.9775590000208,719.9775590000208,720.9776060000295,720.9776060000295,721.6289600000018,x,1,0.6386027000262402,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,8,2,34,2,721.643624600023,,,,,,,,,,,,,,,,721.6310031000176,721.643624600023,722.6446932000108,722.6446932000108,722.6446932000108,722.6446932000108,722.6446932000108,723.6435855000163,723.6435855000163,728.7458757000277,c,1,5.095827899989672,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,8,3,35,1,728.760622199974,,,,,,,,,,,,,,,,728.7476915000007,728.760622199974,729.7611382000032,729.7611382000032,729.7611382000032,729.7611382000032,729.7611382000032,730.7602825000067,730.7602825000067,732.0788519000052,v,1,1.3015123000368476,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,9,0,36,3,732.0936849000282,,,,,,,,,,,,,,,,732.0806111000129,732.0936849000282,733.0941515000304,733.0941515000304,733.0941515000304,733.0941515000304,733.0941515000304,734.0937340999953,734.0937340999953,741.6957300999784,z,1,7.584756599972025,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,9,1,37,3,741.7106645000167,,,,,,,,,,,,,,,,741.6979455000255,741.7106645000167,742.7108989999979,742.7108989999979,742.7108989999979,742.7108989999979,742.7108989999979,743.7107975999825,743.7107975999825,744.2787848000298,z,1,0.5612367000430822,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,9,2,38,2,744.2939091000007,,,,,,,,,,,,,,,,744.2806947000208,744.2939091000007,745.2946733999997,745.2946733999997,745.2946733999997,745.2946733999997,745.2946733999997,746.2950788000016,746.2950788000016,747.1952791999793,c,1,0.8837703000172041,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,9,3,39,0,747.2104515000246,,,,,,,,,,,,,,,,747.197105499974,747.2104515000246,748.2110025000293,748.2110025000293,748.2110025000293,748.2110025000293,748.2110025000293,749.21032990003,749.21032990003,769.6462996000191,x,1,20.43285649997415,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,10,0,40,0,769.6603679999826,,,,,,,,,,,,,,,,769.6479992999812,769.6603679999826,770.6612339999992,770.6612339999992,770.6612339999992,770.6612339999992,770.6612339999992,771.6605736999772,771.6605736999772,772.4616885000141,x,1,0.7845105999731459,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,10,1,41,3,772.4771470000269,,,,,,,,,,,,,,,,772.4635185999796,772.4771470000269,773.4777876000153,773.4777876000153,773.4777876000153,773.4777876000153,773.4777876000153,774.4778831999865,774.4778831999865,775.2455849000253,z,1,0.7590683000162244,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,10,2,42,0,775.26103470003,,,,,,,,,,,,,,,,775.2474600999849,775.26103470003,776.2612772000139,776.2612772000139,776.2612772000139,776.2612772000139,776.2612772000139,777.260638399981,777.260638399981,777.9457154999836,x,1,0.6675027999444865,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,10,3,43,2,777.9608071999974,,,,,,,,,,,,,,,,777.9476420999854,777.9608071999974,778.9617716000066,778.9617716000066,778.9617716000066,778.9617716000066,778.9617716000066,779.9607276999741,779.9607276999741,780.8455279999762,c,1,0.8687168000033125,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,11,0,44,1,780.8606528000091,,,,,,,,,,,,,,,,780.8476463999832,780.8606528000091,781.8615226999973,781.8615226999973,781.8615226999973,781.8615226999973,781.8615226999973,782.8609638999915,782.8609638999915,810.0795523999841,v,1,27.21375589998206,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,11,1,45,2,810.0940792000038,,,,,,,,,,,,,,,,810.0814969000057,810.0940792000038,811.0945658999844,811.0945658999844,811.0945658999844,811.0945658999844,811.0945658999844,812.0941904999781,812.0941904999781,813.3121615999844,c,1,1.2009904000442475,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,11,2,46,2,813.3272396000102,,,,,,,,,,,,,,,,813.3140451000072,813.3272396000102,814.3114604000002,814.3114604000002,814.3114604000002,814.3114604000002,814.3282111000153,815.3272245000117,815.3272245000117,815.8958017000114,c,1,0.5577271000365727,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,11,3,47,2,815.910986199975,,,,,,,,,,,,,,,,815.8978477999917,815.910986199975,816.9117832999909,816.9117832999909,816.9117832999909,816.9117832999909,816.9117832999909,817.911300399981,817.911300399981,818.3121179000009,c,1,0.39094219997059554,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,12,0,48,0,818.3274688000092,,,,,,,,,,,,,,,,818.3140170000261,818.3274688000092,819.3280781999929,819.3280781999929,819.3280781999929,819.3280781999929,819.3280781999929,820.327520699997,820.327520699997,820.9461551000131,x,1,0.6101002999930643,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,12,1,49,1,820.9615376000293,,,,,,,,,,,,,,,,820.9484773000004,820.9615376000293,821.9613962000003,821.9613962000003,821.9613962000003,821.9613962000003,821.9613962000003,822.9611782000284,822.9611782000284,824.7965255000163,v,1,1.8330541999894194,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,12,2,50,3,824.8105798999895,,,,,,,,,,,,,,,,824.7986580000143,824.8105798999895,825.8112114000251,825.8112114000251,825.8112114000251,825.8112114000251,825.8112114000251,826.8107048000093,826.8107048000093,827.8130400999798,z,1,0.9852676999871619,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,12,3,51,0,827.8274796999758,,,,,,,,,,,,,,,,827.81506980001,827.8274796999758,828.8279297000263,828.8279297000263,828.8279297000263,828.8279297000263,828.8279297000263,829.8278058000142,829.8278058000142,831.5624705000082,x,1,1.723609699984081,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,13,0,52,0,831.5772986999946,,,,,,,,,,,,,,,,831.5646000999841,831.5772986999946,832.5778459000285,832.5778459000285,832.5778459000285,832.5778459000285,832.5778459000285,833.5928021,833.5928021,835.7295529000112,x,1,2.1254251000355,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,13,1,53,1,835.7448901999742,,,,,,,,,,,,,,,,835.7312678000308,835.7448901999742,836.7447369000292,836.7447369000292,836.7447369000292,836.7447369000292,836.7447369000292,837.7444779999787,837.7444779999787,841.8793332999921,v,1,4.119140599970706,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,13,2,54,3,841.8940755000222,,,,,,,,,,,,,,,,841.8813365999958,841.8940755000222,842.8948802999803,842.8948802999803,842.8948802999803,842.8948802999803,842.8948802999803,843.8947457000031,843.8947457000031,845.2133974999888,z,1,1.3115645999787375,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,13,3,55,3,845.2279778000084,,,,,,,,,,,,,,,,845.2150813000044,845.2279778000084,846.2278274000273,846.2278274000273,846.2278274000273,846.2278274000273,846.2278274000273,847.2281293999986,847.2281293999986,848.9124573000008,z,1,1.6681705000228249,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,14,0,56,2,848.9272765999776,,,,,,,,,,,,,,,,848.9144241000176,848.9272765999776,849.9281727999914,849.9281727999914,849.9281727999914,849.9281727999914,849.9281727999914,850.9277638000203,850.9277638000203,851.8123151999898,c,1,0.8740349999861792,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,14,1,57,1,851.8274861000245,,,,,,,,,,,,,,,,851.814128900005,851.8274861000245,852.8279879000038,852.8279879000038,852.8279879000038,852.8279879000038,852.8279879000038,853.8272811999777,853.8272811999777,855.679137900006,v,1,1.8359486000263132,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,14,2,58,2,855.69427550002,,,,,,,,,,,,,,,,855.6810668000253,855.69427550002,856.6945469999919,856.6945469999919,856.6945469999919,856.6945469999919,856.6945469999919,857.6940263999859,857.6940263999859,858.3959308000049,c,1,0.6948965000337921,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,14,3,59,1,858.4107614000095,,,,,,,,,,,,,,,,858.39788340003,858.4107614000095,859.4110184999881,859.4110184999881,859.4110184999881,859.4110184999881,859.4110184999881,860.4106826999923,860.4106826999923,861.3290483999881,v,1,0.9157895999960601,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,15,0,60,1,861.3440980000305,,,,,,,,,,,,,,,,861.3308343000244,861.3440980000305,862.3448232000228,862.3448232000228,862.3448232000228,862.3448232000228,862.3448232000228,863.3446557000279,863.3446557000279,863.9131567000295,v,1,0.565687499998603,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,15,1,61,3,863.927615499997,,,,,,,,,,,,,,,,863.9151006999891,863.927615499997,864.9280884999898,864.9280884999898,864.9280884999898,864.9280884999898,864.9280884999898,865.9315107000293,865.9315107000293,866.7293363999925,z,1,0.7875931999878958,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,15,2,62,0,866.7440716000274,,,,,,,,,,,,,,,,866.7311260999995,866.7440716000274,867.7448115000152,867.7448115000152,867.7448115000152,867.7448115000152,867.7448115000152,868.7441652999842,868.7441652999842,870.3295381999924,x,1,1.5785551000153646,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,15,3,63,2,870.3445633000229,,,,,,,,,,,,,,,,870.331357499992,870.3445633000229,871.3452072999789,871.3452072999789,871.3452072999789,871.3452072999789,871.3452072999789,872.3444941000198,872.3444941000198,872.7126713999896,c,1,0.35077430005185306,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,16,0,64,2,872.7276756999781,,,,,,,,,,,,,,,,872.7143916999921,872.7276756999781,873.7282690000138,873.7282690000138,873.7282690000138,873.7282690000138,873.7282690000138,874.7280589999864,874.7280589999864,875.1626545999898,c,1,0.4284933000453748,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,16,1,65,0,875.17730879999,,,,,,,,,,,,,,,,875.1643172000186,875.17730879999,876.178527800017,876.178527800017,876.178527800017,876.178527800017,876.178527800017,877.1774922999903,877.1774922999903,877.946237600001,x,1,0.7636295999982394,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,16,2,66,1,877.96083549998,,,,,,,,,,,,,,,,877.9482083999901,877.96083549998,878.9621349999798,878.9621349999798,878.9621349999798,878.9621349999798,878.9621349999798,879.9612665000022,879.9612665000022,880.9794235000154,v,1,1.0119486999465153,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,16,3,67,3,880.9940512999892,,,,,,,,,,,,,,,,880.981211300008,880.9940512999892,881.9945335999946,881.9945335999946,881.9945335999946,881.9945335999946,881.9945335999946,882.9946016999893,882.9946016999893,886.5135037000291,z,1,3.516013999993447,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,17,0,68,3,886.5275327999843,,,,,,,,,,,,,,,,886.5154452000279,886.5275327999843,887.5469745000009,887.5469745000009,887.5469745000009,887.5469745000009,887.5469745000009,888.5277925999835,888.5277925999835,889.3107772999792,z,1,0.77669510000851,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,17,1,69,3,889.3269441000302,,,,,,,,,,,,,,,,889.311632100027,889.3269441000302,890.311572799983,890.311572799983,890.311572799983,890.311572799983,890.3276673000073,891.3268941999995,891.3268941999995,892.3307327000075,z,1,0.9971709999954328,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,17,2,70,3,892.3447816999978,,,,,,,,,,,,,,,,892.3329202000168,892.3447816999978,893.3449942999869,893.3449942999869,893.3449942999869,893.3449942999869,893.3449942999869,894.3450134000159,894.3450134000159,894.7626766000176,z,1,0.40396379999583587,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,17,3,71,3,894.7774622000288,,,,,,,,,,,,,,,,894.7646115000243,894.7774622000288,895.7782317000092,895.7782317000092,895.7782317000092,895.7782317000092,895.7782317000092,896.7779695999925,896.7779695999925,900.1796368000214,z,1,3.391210499976296,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,18,0,72,3,900.1942555999849,,,,,,,,,,,,,,,,900.1815925000119,900.1942555999849,901.1957468999899,901.1957468999899,901.1957468999899,901.1957468999899,901.1957468999899,902.1942664000089,902.1942664000089,902.5641438000021,z,1,0.36710189998848364,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,18,1,73,1,902.5776365000056,,,,,,,,,,,,,,,,902.5659500000183,902.5776365000056,903.5779226000304,903.5779226000304,903.5779226000304,903.5779226000304,903.5779226000304,904.5778612000286,904.5778612000286,907.0136315000127,v,1,2.424305099993944,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,18,2,74,0,907.0277164999861,,,,,,,,,,,,,,,,907.0157318999991,907.0277164999861,908.0280532999896,908.0280532999896,908.0280532999896,908.0280532999896,908.0280532999896,909.0277144000283,909.0277144000283,909.8304647000041,x,1,0.8002896999823861,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,18,3,75,3,909.844262300001,,,,,,,,,,,,,,,,909.8332328000106,909.844262300001,910.8451822000206,910.8451822000206,910.8451822000206,910.8451822000206,910.8451822000206,911.8599769999855,911.8599769999855,913.0294898999855,z,1,1.1586742000072263,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
